id,age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
5367,8,4,9,12,4,10,3,4,1,0,0,69,39
5368,0,4,0,5,4,12,3,4,1,0,0,19,39
5369,24,5,9,12,2,12,0,4,1,0,0,59,39
5370,13,4,15,9,2,14,0,2,1,0,0,34,39
5371,73,2,12,13,2,4,0,4,1,115,0,59,39
5372,8,4,11,8,4,11,2,4,1,0,0,39,39
5373,10,4,8,10,2,12,0,4,1,0,0,34,39
5374,12,4,11,8,2,3,0,4,1,0,0,39,39
5375,38,4,15,9,2,11,0,2,1,0,0,39,0
5376,14,1,9,12,4,4,1,2,0,0,0,39,39
5377,26,4,8,10,2,3,0,4,1,0,0,95,39
5378,46,4,12,13,5,10,1,4,0,0,0,39,39
5379,29,4,5,3,2,14,0,4,1,0,0,39,39
5380,42,4,11,8,2,12,0,4,1,0,0,39,39
5381,25,4,9,12,2,4,5,2,0,0,0,49,39
5382,9,4,9,12,4,1,1,4,0,0,0,19,39
5383,9,4,15,9,2,12,0,4,1,0,0,44,39
5384,3,0,15,9,4,0,3,4,0,0,0,29,39
5385,2,0,11,8,4,0,1,2,0,0,0,39,39
5386,44,4,6,4,0,6,1,4,1,0,0,39,33
5387,6,7,11,8,2,4,0,4,1,0,0,39,39
5388,7,4,11,8,2,1,5,4,0,0,0,39,39
5389,18,4,9,12,0,13,4,4,1,96,0,39,11
5390,25,6,11,8,2,12,0,4,1,0,0,11,39
5391,14,4,2,7,0,8,4,4,0,0,0,20,39
5392,14,4,11,8,2,7,5,4,0,0,0,54,39
5393,46,4,9,12,6,1,1,4,0,0,0,24,39
5394,12,7,8,10,4,13,1,4,0,0,26,63,39
5395,26,7,9,12,2,10,0,4,1,0,0,39,39
5396,5,4,9,12,4,1,1,1,0,0,0,9,40
5397,0,4,1,6,4,8,3,4,1,0,0,24,39
5398,6,6,9,12,4,1,3,4,1,0,71,39,39
5399,18,4,6,4,0,3,1,4,1,0,0,44,39
5400,15,4,11,8,0,8,4,3,0,0,0,27,39
5401,33,5,9,12,2,4,0,4,1,112,0,59,39
5402,8,4,11,8,4,14,2,4,1,0,0,39,0
5403,9,2,12,13,3,10,1,4,0,0,0,39,39
5404,15,4,9,12,2,4,0,4,1,0,0,39,39
5405,12,4,8,10,2,3,0,4,1,0,0,49,39
5406,40,4,15,9,2,10,0,4,1,0,0,39,39
5407,73,4,12,13,4,4,1,2,1,0,0,49,39
5408,18,4,8,10,0,10,4,4,0,0,0,39,39
5409,14,6,15,9,2,12,0,2,1,0,0,59,39
5410,43,4,11,8,0,12,1,4,0,0,0,32,39
5411,4,4,8,10,2,1,2,4,0,0,25,39,39
5412,54,2,12,13,6,10,1,4,0,0,0,39,39
5413,5,4,8,10,4,8,3,4,1,0,0,29,39
5414,33,2,11,8,0,1,1,4,0,0,0,39,39
5415,20,4,15,9,2,12,0,4,1,0,0,44,39
5416,6,4,11,8,4,1,3,1,0,0,0,39,40
5417,57,4,11,8,2,8,0,4,1,0,0,29,39
5418,50,4,15,9,2,12,0,4,1,0,46,69,39
5419,42,4,15,9,2,3,0,4,1,0,0,42,39
5420,11,4,11,8,2,14,0,4,1,0,40,39,39
5421,28,4,11,8,2,5,0,0,1,0,0,39,39
5422,46,6,15,9,2,5,0,4,1,0,0,19,39
5423,22,4,9,12,4,10,1,4,0,0,0,62,39
5424,16,7,15,9,0,8,4,2,0,0,0,39,39
5425,15,4,9,12,4,8,1,1,1,0,0,39,35
5426,17,4,9,12,2,4,0,4,1,0,55,44,39
5427,22,4,11,8,4,6,2,4,1,0,0,39,39
5428,12,7,12,13,2,1,0,4,1,0,0,35,39
5429,5,4,11,8,2,7,0,4,1,0,0,39,39
5430,36,4,9,12,0,12,1,4,0,108,0,42,39
5431,29,4,8,10,2,3,0,4,1,0,0,41,39
5432,34,4,15,9,2,8,5,4,0,0,0,39,39
5433,27,4,14,14,0,10,1,4,0,34,0,95,39
5434,39,7,11,8,0,1,1,4,0,0,0,39,39
5435,10,4,9,12,4,1,3,2,0,0,0,39,39
5436,35,4,6,4,3,7,1,1,0,0,0,29,3
5437,22,4,9,12,4,10,1,4,1,0,0,39,39
5438,28,1,15,9,2,4,0,4,1,98,0,39,39
5439,20,4,15,9,2,3,0,4,1,0,0,44,39
5440,16,4,11,8,0,1,3,4,1,0,0,39,39
5441,18,0,11,8,4,0,1,4,0,0,0,3,39
5442,29,4,4,2,2,3,5,4,0,0,0,44,22
5443,18,4,2,7,2,3,5,4,0,0,0,49,39
5444,16,4,11,8,2,4,0,2,1,0,0,49,39
5445,31,4,9,12,2,12,0,4,1,0,0,39,39
5446,15,4,11,8,0,7,3,4,1,0,0,49,39
5447,1,0,0,5,4,0,3,4,1,0,0,39,39
5448,3,4,15,9,4,8,3,4,0,0,0,31,39
5449,18,4,11,8,4,14,3,1,1,0,0,59,39
5450,2,4,11,8,4,6,3,4,0,0,0,24,39
5451,4,4,11,8,4,12,3,4,0,0,0,39,0
5452,39,4,1,6,5,7,1,4,0,0,0,39,39
5453,11,4,9,12,4,1,3,4,0,0,0,15,8
5454,28,4,11,8,0,3,4,4,0,0,0,39,39
5455,15,4,8,10,2,1,5,4,0,0,0,44,39
5456,27,4,9,12,2,3,0,4,1,0,0,11,39
5457,38,4,11,8,2,10,0,4,1,0,0,39,39
5458,17,4,15,9,2,1,0,4,1,0,0,39,39
5459,16,4,12,13,2,10,0,4,1,0,0,39,39
5460,19,4,9,12,4,4,3,4,1,0,0,54,39
5461,8,4,11,8,4,1,3,4,0,0,0,39,39
5462,11,4,9,12,4,12,1,4,1,0,0,39,39
5463,22,4,9,12,2,12,0,4,1,95,0,54,39
5464,36,4,0,5,3,7,1,4,0,0,0,39,4
5465,30,4,11,8,0,4,1,0,0,55,0,44,39
5466,32,5,8,10,0,4,1,4,1,0,0,59,39
5467,5,4,11,8,4,6,3,0,1,0,0,39,39
5468,14,4,15,9,4,1,2,4,1,0,0,39,39
5469,27,5,15,9,0,8,4,4,1,0,0,78,39
5470,2,4,11,8,4,10,3,4,1,0,0,39,39
5471,20,6,11,8,0,3,1,4,1,0,0,39,39
5472,43,0,11,8,6,0,1,4,1,0,0,34,31
5473,6,4,15,9,4,6,3,4,1,0,0,24,39
5474,27,4,14,14,2,10,0,4,1,122,0,64,39
5475,37,2,11,8,2,8,5,4,0,0,0,34,39
5476,6,4,11,8,2,3,0,4,1,0,0,37,39
5477,4,4,15,9,4,8,3,4,0,0,0,9,39
5478,2,7,15,9,4,10,3,4,1,0,0,24,39
5479,34,4,9,12,2,3,0,4,1,0,0,19,39
5480,24,4,9,12,2,4,0,4,1,98,0,49,39
5481,44,4,15,9,2,13,0,4,1,112,0,17,39
5482,2,6,0,5,3,1,4,0,0,0,0,39,39
5483,5,4,9,12,4,12,3,4,1,0,0,39,39
5484,5,4,11,8,4,8,1,4,0,0,0,39,39
5485,32,4,5,3,2,10,0,4,1,0,0,31,39
5486,18,4,0,5,0,7,1,4,1,0,0,49,39
5487,21,4,15,9,2,12,0,4,1,0,0,39,39
5488,12,4,11,8,2,10,0,4,1,0,0,39,39
5489,39,4,8,10,2,3,0,4,1,0,0,44,39
5490,24,4,15,9,0,4,1,4,0,0,0,78,39
5491,45,5,12,13,2,12,0,4,1,0,0,44,39
5492,10,4,11,8,4,11,3,4,1,0,0,39,24
5493,38,0,11,8,0,0,1,4,0,0,0,39,9
5494,8,4,11,8,4,12,1,4,1,71,0,41,39
5495,16,4,9,12,2,10,0,4,1,112,0,73,39
5496,9,4,11,8,4,1,1,4,0,0,0,39,39
5497,26,4,11,8,0,7,1,4,1,0,0,44,39
5498,36,1,12,13,2,1,0,4,1,0,0,39,39
5499,26,4,9,12,0,8,1,4,0,0,0,39,39
5500,39,4,11,8,0,3,4,4,1,0,0,34,39
5501,8,4,9,12,2,12,0,4,1,0,0,49,39
5502,43,4,12,13,0,10,2,2,1,0,0,39,39
5503,11,4,15,9,4,1,1,4,0,0,0,39,39
5504,4,4,11,8,4,7,4,4,1,0,0,39,26
5505,23,4,9,12,4,1,4,2,0,50,0,39,39
5506,12,4,11,8,2,3,0,2,1,0,0,39,39
5507,3,4,15,9,4,3,3,4,0,0,0,24,39
5508,8,4,11,8,2,3,0,4,1,0,0,78,39
5509,1,4,1,6,4,12,3,4,0,0,0,9,39
5510,15,7,7,11,2,8,0,4,1,0,0,34,39
5511,10,4,3,1,4,8,3,3,1,0,0,34,6
5512,31,4,11,8,6,7,1,4,0,0,0,15,39
5513,3,4,15,9,4,12,3,4,0,0,0,24,39
5514,38,4,11,8,0,12,1,4,0,0,0,39,9
5515,16,2,9,12,4,10,1,4,0,0,0,49,39
5516,4,7,15,9,4,1,3,4,0,0,0,11,39
5517,26,6,11,8,2,3,0,4,1,0,0,29,39
5518,18,4,15,9,2,7,0,4,1,0,0,39,39
5519,22,2,9,12,2,10,0,4,1,0,0,34,39
5520,2,4,11,8,4,12,1,1,0,0,0,39,39
5521,8,4,11,8,4,8,1,2,0,0,0,39,39
5522,27,4,15,9,2,14,0,4,1,0,0,70,39
5523,10,4,7,11,4,3,4,4,1,0,0,39,39
5524,22,4,11,8,2,1,5,4,0,0,0,39,39
5525,52,4,0,5,4,3,2,4,1,0,0,39,39
5526,17,4,9,12,4,4,1,1,0,0,0,39,30
5527,3,0,15,9,4,0,3,4,1,0,0,34,39
5528,20,4,4,2,5,8,4,4,0,0,0,39,39
5529,26,2,9,12,0,10,3,4,0,0,0,38,39
5530,45,0,11,8,2,0,0,4,1,0,0,47,39
5531,17,7,12,13,2,10,5,2,0,0,0,39,39
5532,14,6,15,9,2,7,0,4,1,0,0,47,39
5533,25,7,10,15,0,10,1,4,0,101,0,59,39
5534,9,4,11,8,0,12,4,4,0,0,0,29,39
5535,22,4,15,9,5,8,4,4,0,0,0,73,39
5536,8,4,9,12,4,8,3,4,1,0,0,39,39
5537,37,2,15,9,2,14,0,2,1,0,0,29,39
5538,27,7,12,13,2,10,0,4,1,0,0,59,39
5539,17,7,12,13,2,10,0,4,1,98,0,37,39
5540,4,5,15,9,4,4,1,4,1,0,0,39,39
5541,33,4,4,2,2,6,0,4,1,0,0,54,0
5542,16,4,11,8,4,7,1,4,1,0,0,39,39
5543,23,5,7,11,2,4,5,4,0,0,0,39,39
5544,27,4,12,13,2,4,0,4,1,0,0,39,39
5545,16,2,7,11,0,11,1,4,1,0,0,55,39
5546,4,2,15,9,4,1,3,4,1,0,0,39,39
5547,18,6,9,12,4,8,1,2,0,0,0,59,39
5548,26,4,15,9,2,12,0,4,1,95,0,39,39
5549,40,0,0,5,5,0,1,4,1,0,0,29,39
5550,34,2,12,13,2,10,0,4,1,0,0,44,39
5551,12,4,11,8,2,3,0,4,1,0,0,39,39
5552,34,2,11,8,5,11,1,2,1,0,0,39,39
5553,18,4,11,8,2,12,0,4,1,0,0,39,39
5554,1,4,1,6,4,12,3,4,1,0,0,19,39
5555,41,4,0,5,2,3,0,4,1,0,0,49,39
5556,40,5,15,9,2,4,0,4,1,0,0,39,39
5557,2,4,11,8,4,12,3,4,0,0,0,19,39
5558,20,4,15,9,5,8,4,4,0,0,0,39,39
5559,21,4,11,8,2,12,0,4,1,0,0,43,39
5560,28,4,15,9,3,1,1,4,0,0,0,39,39
5561,10,4,15,9,2,10,0,1,1,0,0,39,1
5562,47,0,5,3,6,0,1,4,0,0,0,39,39
5563,21,2,15,9,2,11,0,4,1,0,0,70,39
5564,13,4,11,8,0,3,1,4,1,0,0,29,39
5565,29,4,9,12,2,13,0,4,1,0,0,39,39
5566,1,0,0,5,4,0,2,4,0,0,0,29,39
5567,43,4,11,8,2,12,0,4,1,0,0,39,39
5568,13,4,11,8,5,14,1,4,1,0,0,43,39
5569,30,4,15,9,2,3,0,2,1,98,0,39,39
5570,22,4,9,12,4,4,1,4,0,0,0,39,39
5571,25,4,15,9,2,3,0,4,1,95,0,44,39
5572,10,4,15,9,0,1,2,4,0,0,0,39,39
5573,27,4,15,9,0,12,1,4,1,0,0,39,39
5574,16,4,9,12,2,14,0,4,1,0,0,39,39
5575,37,4,9,12,4,4,1,4,1,0,0,49,39
5576,41,6,15,9,2,5,0,4,1,0,0,34,39
5577,28,4,9,12,4,14,1,4,1,0,0,29,39
5578,42,4,15,9,2,7,0,4,1,0,0,49,39
5579,12,4,7,11,4,9,1,4,0,0,0,49,39
5580,10,4,11,8,4,7,1,4,0,0,0,39,39
5581,27,4,12,13,2,13,0,4,1,0,0,19,39
5582,27,4,11,8,2,3,0,4,1,0,0,39,39
5583,16,4,15,9,2,4,0,4,1,0,0,69,39
5584,10,4,11,8,4,3,3,4,1,0,0,39,39
5585,16,4,9,12,2,4,0,4,1,0,0,54,39
5586,38,4,8,10,0,1,4,2,0,0,0,39,39
5587,15,6,8,10,2,10,0,3,1,0,0,59,39
5588,14,4,8,10,2,6,0,4,1,0,0,44,39
5589,40,5,14,14,2,10,0,4,1,122,0,59,39
5590,13,4,9,12,2,4,0,4,1,0,0,44,39
5591,61,0,11,8,6,0,1,4,0,0,0,0,39
5592,11,4,9,12,4,12,1,4,0,0,0,47,39
5593,13,6,15,9,4,12,2,1,1,0,74,39,35
5594,12,4,12,13,2,10,0,4,1,0,0,39,39
5595,49,4,11,8,4,8,2,2,0,0,0,2,39
5596,43,4,11,8,2,3,0,4,1,0,0,44,39
5597,14,4,9,12,2,10,0,4,1,0,0,39,39
5598,9,4,11,8,4,3,2,4,1,41,0,39,39
5599,7,4,11,8,4,6,3,4,1,0,0,44,39
5600,12,4,9,12,4,12,1,4,1,0,0,49,39
5601,27,4,11,8,2,13,0,4,1,0,0,44,39
5602,17,2,9,12,2,4,0,4,1,0,0,54,39
5603,42,4,9,12,2,10,0,4,1,0,51,42,39
5604,6,4,9,12,4,4,3,1,1,0,0,23,39
5605,6,4,1,6,4,8,2,4,1,0,0,39,30
5606,38,2,8,10,5,10,4,2,0,0,0,34,39
5607,22,5,11,8,2,4,0,4,1,0,0,39,39
5608,22,4,1,6,4,3,1,2,1,0,0,39,39
5609,40,4,5,3,0,14,4,4,1,0,0,73,39
5610,18,4,11,8,0,12,4,4,0,0,0,39,39
5611,22,2,8,10,2,11,0,4,1,0,0,47,39
5612,30,4,11,8,2,12,3,4,0,0,0,37,39
5613,36,7,10,15,2,1,0,4,1,0,0,49,39
5614,6,4,15,9,4,12,3,2,1,0,0,24,39
5615,18,4,12,13,4,3,1,4,1,0,0,49,39
5616,27,4,15,9,0,5,1,4,0,0,0,39,39
5617,11,4,11,8,4,8,3,4,0,0,0,24,39
5618,9,4,9,12,4,4,1,1,0,0,0,39,31
5619,6,4,11,8,4,4,1,4,1,0,0,44,39
5620,15,4,11,8,2,8,0,4,1,0,0,24,21
5621,32,5,15,9,2,14,0,4,1,0,0,49,39
5622,19,4,15,9,4,3,3,4,1,27,0,59,39
5623,19,4,11,8,0,8,4,4,0,0,0,35,39
5624,24,0,4,2,2,0,0,3,1,0,0,39,39
5625,4,4,7,11,2,1,5,0,0,0,0,45,39
5626,37,6,9,12,2,4,0,4,1,0,0,39,39
5627,26,4,15,9,3,8,1,2,0,0,0,39,39
5628,18,2,15,9,0,1,4,4,0,0,0,39,39
5629,14,4,15,9,2,5,0,4,1,0,0,49,39
5630,29,4,15,9,2,3,2,1,1,0,0,39,19
5631,29,4,11,8,5,12,1,4,0,0,0,39,39
5632,39,4,11,8,2,8,0,4,1,0,0,39,39
5633,28,0,12,13,2,0,5,4,0,0,0,0,39
5634,4,4,11,8,4,1,3,4,1,0,0,39,39
5635,34,4,12,13,2,4,0,4,1,0,0,49,39
5636,30,7,15,9,0,10,4,4,1,0,0,19,39
5637,25,4,4,2,3,3,1,4,1,0,0,39,33
5638,2,4,15,9,4,12,3,4,0,0,0,29,39
5639,8,4,9,12,4,3,3,4,1,0,0,39,39
5640,20,4,12,13,2,13,0,4,1,0,0,59,39
5641,18,4,2,7,2,8,0,2,1,0,0,39,39
5642,23,4,11,8,2,14,0,4,1,0,0,29,39
5643,40,6,1,6,2,12,0,4,1,0,0,14,39
5644,21,4,11,8,2,13,0,4,1,0,0,49,39
5645,31,4,0,5,0,12,1,4,0,0,0,37,39
5646,17,4,15,9,0,8,1,4,0,0,0,33,39
5647,29,1,15,9,0,14,1,4,1,0,0,39,39
5648,13,4,11,8,4,1,1,4,1,0,0,37,0
5649,28,7,12,13,0,11,1,4,1,0,0,49,39
5650,15,6,9,12,2,10,0,4,1,0,0,49,39
5651,18,4,11,8,4,7,3,4,1,0,0,47,39
5652,45,4,15,9,4,3,1,4,0,101,0,38,39
5653,39,0,11,8,2,0,0,4,1,0,0,39,39
5654,33,4,8,10,2,8,0,4,1,0,0,39,39
5655,8,4,9,12,4,13,1,4,1,0,0,39,39
5656,24,4,15,9,4,12,1,2,1,0,0,32,39
5657,18,4,11,8,4,8,3,4,0,0,0,26,39
5658,16,4,15,9,2,3,0,4,1,0,0,40,39
5659,21,4,7,11,2,4,5,4,0,0,51,39,39
5660,20,7,9,12,4,10,1,4,1,0,0,39,39
5661,39,4,11,8,2,7,0,4,1,0,0,39,39
5662,2,4,5,3,4,3,3,4,1,0,28,31,39
5663,14,4,6,4,2,4,5,4,0,0,0,39,39
5664,36,2,11,8,0,3,1,3,1,0,0,39,0
5665,16,4,11,8,5,6,4,4,1,0,0,34,33
5666,55,4,3,1,0,8,1,2,1,0,0,39,39
5667,37,4,11,8,2,14,0,4,1,0,0,49,39
5668,13,4,9,12,4,7,1,4,0,0,0,39,39
5669,34,4,10,15,4,10,1,4,1,0,0,39,39
5670,13,4,11,8,2,3,0,4,1,0,47,49,39
5671,13,4,9,12,4,10,1,4,1,0,0,49,39
5672,15,4,15,9,2,11,0,2,1,0,0,15,39
5673,13,4,15,9,4,12,1,4,1,0,0,49,39
5674,18,4,12,13,2,1,0,4,1,0,0,39,39
5675,23,4,15,9,0,1,3,4,0,0,0,43,39
5676,21,7,9,12,0,10,1,4,0,0,0,39,39
5677,2,4,0,5,4,8,2,4,0,0,0,29,39
5678,15,4,15,9,4,10,1,4,1,0,0,43,39
5679,32,4,12,13,3,1,4,4,0,0,0,39,39
5680,59,0,9,12,2,0,0,4,1,0,0,9,39
5681,43,4,9,12,2,10,0,4,1,0,0,34,39
5682,43,4,6,4,2,12,0,4,1,0,0,39,39
5683,38,4,10,15,2,4,0,4,1,0,0,78,39
5684,24,4,9,12,0,13,1,4,0,0,0,29,0
5685,7,4,11,8,4,3,3,4,1,0,0,39,39
5686,36,4,12,13,2,12,0,4,1,95,0,59,39
5687,52,7,15,9,6,1,1,4,0,0,7,37,39
5688,54,0,15,9,2,0,0,4,1,58,0,29,39
5689,24,4,11,8,2,1,5,4,0,0,0,39,39
5690,15,4,11,8,4,8,3,4,0,0,0,39,39
5691,28,4,1,6,2,3,0,4,1,0,0,39,39
5692,42,4,9,12,0,4,1,4,1,0,0,39,39
5693,14,4,11,8,4,8,3,4,0,0,0,34,39
5694,23,4,11,8,5,1,4,4,0,0,0,36,39
5695,27,4,8,10,2,13,0,4,1,0,0,39,39
5696,46,4,15,9,0,12,1,4,0,0,0,59,39
5697,14,2,15,9,2,11,0,4,1,112,0,55,39
5698,34,4,9,12,4,1,4,4,1,0,0,19,39
5699,34,4,1,6,2,7,0,1,1,0,0,39,30
5700,6,4,11,8,4,12,1,4,1,0,0,39,39
5701,32,4,5,3,2,7,0,4,1,0,0,47,39
5702,39,4,11,8,2,3,0,4,1,45,0,44,39
5703,22,4,11,8,2,3,0,4,1,0,0,39,39
5704,22,6,14,14,2,10,0,4,1,112,0,49,39
5705,13,6,11,8,0,8,4,4,0,0,0,39,39
5706,26,6,9,12,2,4,0,4,1,0,0,49,11
5707,14,4,15,9,4,3,1,4,1,0,0,49,39
5708,27,2,12,13,2,10,0,4,1,0,0,34,39
5709,26,6,14,14,2,10,0,4,1,0,0,29,39
5710,20,1,10,15,2,10,0,4,1,0,0,70,0
5711,24,4,15,9,2,1,0,4,1,0,0,45,39
5712,26,4,11,8,2,1,0,4,1,0,0,39,39
5713,30,7,15,9,2,3,0,4,1,0,0,39,39
5714,21,6,14,14,4,10,1,4,1,0,92,44,39
5715,29,4,8,10,2,7,0,4,1,0,0,39,39
5716,2,7,15,9,4,8,3,4,0,0,0,39,39
5717,2,4,4,2,4,8,1,4,1,0,0,49,13
5718,7,4,9,12,2,12,0,4,1,0,0,44,39
5719,22,5,15,9,2,5,0,4,1,0,0,64,39
5720,20,4,8,10,0,7,1,4,0,0,0,29,39
5721,11,0,9,12,4,0,3,2,0,0,0,39,11
5722,23,4,11,8,0,3,4,4,1,0,0,39,39
5723,10,4,7,11,4,12,3,4,0,0,0,39,39
5724,5,4,11,8,4,1,2,4,0,0,0,39,39
5725,4,4,15,9,4,6,3,4,1,0,0,11,39
5726,15,4,11,8,2,4,5,4,0,0,0,39,39
5727,3,4,11,8,5,7,3,4,1,0,0,39,39
5728,28,4,12,13,0,14,1,4,1,110,0,47,39
5729,29,2,14,14,2,11,0,4,1,0,0,39,39
5730,29,4,8,10,0,4,4,4,0,0,0,44,39
5731,9,4,15,9,4,11,1,4,1,0,0,43,39
5732,30,6,9,12,2,4,3,4,1,0,0,59,39
5733,5,4,15,9,4,10,3,4,0,0,0,9,39
5734,17,6,11,8,2,4,0,4,1,0,0,59,39
5735,32,4,3,1,2,3,0,4,1,0,0,39,32
5736,3,4,15,9,4,6,3,4,1,0,0,24,39
5737,11,4,11,8,2,7,0,4,1,0,0,44,39
5738,13,4,1,6,2,7,0,2,1,0,0,39,39
5739,6,4,11,8,2,3,0,4,1,0,0,39,39
5740,3,4,6,4,4,9,3,4,1,0,0,39,26
5741,14,4,15,9,2,8,0,4,1,0,0,54,26
5742,29,4,3,1,4,7,3,4,1,0,0,39,33
5743,25,4,11,8,5,1,4,4,0,0,0,39,39
5744,43,6,5,3,2,3,0,4,1,0,0,39,39
5745,13,4,9,12,4,10,1,4,1,0,0,49,39
5746,10,4,15,9,2,14,0,4,1,0,0,47,39
5747,3,4,6,4,4,12,3,4,0,0,0,31,39
5748,39,6,9,12,2,10,0,4,1,98,0,39,39
5749,24,4,15,9,2,4,0,4,1,0,0,59,39
5750,44,4,11,8,2,7,0,4,1,0,0,39,39
5751,30,4,11,8,0,4,4,2,0,0,0,39,39
5752,43,4,6,4,2,7,0,4,1,30,0,36,39
5753,16,4,6,4,2,7,0,4,1,0,0,49,39
5754,23,0,15,9,2,0,5,4,0,0,0,24,39
5755,31,4,9,12,2,10,0,4,1,0,0,44,2
5756,39,4,11,8,2,6,0,4,1,0,0,39,39
5757,33,4,8,10,2,14,0,4,1,52,0,54,39
5758,40,6,12,13,2,10,0,4,1,0,0,39,39
5759,3,4,15,9,4,1,3,3,0,0,0,39,39
5760,29,4,8,10,0,13,2,4,0,0,0,35,39
5761,4,4,15,9,4,10,1,4,0,0,0,39,39
5762,20,4,11,8,2,4,0,4,1,0,0,39,39
5763,25,4,15,9,2,13,0,4,1,0,0,39,39
5764,3,4,11,8,4,8,3,4,0,0,0,29,39
5765,37,4,10,15,2,10,0,4,1,0,55,49,39
5766,15,2,11,8,2,14,5,4,0,68,0,21,39
5767,45,0,15,9,2,0,5,4,0,0,0,0,39
5768,33,4,15,9,2,3,0,4,1,0,0,39,39
5769,32,1,15,9,4,1,4,2,0,0,0,39,39
5770,31,4,7,11,2,14,0,4,1,0,0,49,39
5771,7,4,15,9,4,12,2,2,0,0,0,39,39
5772,29,4,12,13,2,13,0,1,1,0,0,39,30
5773,25,4,11,8,0,8,1,4,0,0,0,39,39
5774,35,5,15,9,2,3,0,4,1,0,0,39,39
5775,41,2,7,11,6,1,1,2,0,0,0,39,39
5776,20,4,15,9,0,13,1,0,0,0,0,39,39
5777,17,4,11,8,2,3,0,4,1,0,0,39,39
5778,9,4,15,9,2,1,0,4,1,0,60,39,39
5779,1,4,15,9,4,1,2,4,0,0,0,19,39
5780,16,4,15,9,4,10,1,2,1,0,0,39,39
5781,24,4,15,9,0,12,1,4,0,0,0,14,39
5782,4,4,7,11,4,1,3,4,0,0,0,19,39
5783,6,4,8,10,4,13,1,4,0,0,0,39,39
5784,9,1,15,9,4,13,3,4,0,0,0,39,39
5785,16,4,9,12,2,8,5,4,0,0,0,39,39
5786,7,4,15,9,4,4,3,4,0,0,0,44,39
5787,26,4,0,5,2,3,0,1,1,0,0,41,3
5788,35,7,11,8,0,1,1,4,0,0,0,39,9
5789,10,0,15,9,0,0,3,2,0,0,0,39,39
5790,44,4,5,3,0,8,4,4,0,0,0,39,39
5791,18,4,11,8,2,7,0,4,1,0,0,39,39
5792,18,4,11,8,2,3,0,4,1,0,0,39,39
5793,28,5,11,8,2,4,0,4,1,112,0,54,39
5794,26,2,11,8,2,4,0,4,1,0,0,39,39
5795,34,4,11,8,2,11,0,4,1,0,0,39,39
5796,18,4,9,12,2,14,0,4,1,0,0,39,39
5797,30,1,9,12,2,1,0,4,1,0,0,44,11
5798,5,4,15,9,4,1,3,4,1,0,0,39,39
5799,32,5,8,10,2,4,0,4,1,0,0,59,39
5800,3,4,11,8,4,3,3,4,1,0,0,19,39
5801,2,4,0,5,0,8,1,4,0,0,0,39,39
5802,10,4,11,8,4,3,1,4,1,0,0,39,39
5803,25,4,7,11,0,10,4,4,0,0,0,44,39
5804,10,0,15,9,0,0,3,4,1,0,0,39,39
5805,6,6,15,9,4,5,3,4,1,0,0,34,39
5806,3,4,15,9,4,13,1,4,0,0,0,9,39
5807,30,4,11,8,2,14,0,4,1,0,0,49,39
5808,0,4,2,7,4,8,3,2,1,0,0,17,39
5809,59,0,0,5,2,0,0,4,1,0,0,0,39
5810,22,4,15,9,0,12,4,4,0,0,0,39,39
5811,8,4,6,4,2,7,0,4,1,0,0,39,26
5812,14,4,8,10,2,4,5,2,0,0,0,42,39
5813,27,4,11,8,0,14,1,2,1,0,0,19,14
5814,36,4,8,10,2,4,0,4,1,0,0,39,39
5815,17,4,15,9,5,3,1,4,1,0,0,44,39
5816,28,6,15,9,2,4,0,4,1,0,0,59,39
5817,17,4,11,8,2,12,0,4,1,0,0,44,39
5818,18,4,12,13,2,12,0,4,1,0,0,39,39
5819,19,4,15,9,4,8,1,4,1,0,0,47,39
5820,28,4,15,9,6,8,4,4,0,0,0,44,39
5821,20,6,15,9,2,4,0,4,1,0,0,59,39
5822,36,4,7,11,2,7,0,4,1,0,0,39,39
5823,18,4,12,13,2,10,5,4,0,112,0,49,39
5824,21,6,11,8,2,7,0,4,1,0,0,69,0
5825,48,5,15,9,2,12,0,4,1,0,0,39,39
5826,32,6,0,5,0,5,4,4,1,0,0,69,39
5827,7,4,11,8,4,6,1,4,1,0,0,39,39
5828,37,4,15,9,2,3,0,4,1,0,0,39,39
5829,0,4,0,5,4,12,3,4,0,0,0,11,39
5830,2,4,2,7,4,8,3,4,1,0,0,15,39
5831,43,4,11,8,6,7,1,4,0,0,0,39,39
5832,29,4,9,12,2,4,0,4,1,0,0,34,39
5833,61,0,12,13,6,0,1,4,0,0,0,14,39
5834,9,4,15,9,4,4,3,2,0,0,0,39,39
5835,41,4,3,1,2,8,0,4,1,0,0,37,5
5836,20,6,11,8,0,4,4,4,1,0,0,54,39
5837,24,4,12,13,2,10,0,4,1,0,0,37,39
5838,13,4,9,12,0,4,1,4,1,0,0,39,39
5839,2,4,15,9,4,1,1,4,0,0,0,29,39
5840,31,4,9,12,2,4,0,4,1,0,0,59,12
5841,5,4,15,9,4,14,1,4,0,0,0,23,39
5842,33,4,12,13,3,10,2,4,1,0,0,59,0
5843,8,4,3,1,4,9,1,4,0,0,0,39,13
5844,1,4,0,5,4,8,3,4,1,0,0,5,39
5845,4,4,11,8,4,6,3,4,1,0,0,39,39
5846,30,4,15,9,2,14,0,4,1,0,0,49,39
