id,age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
993,33,6,11,8,2,3,0,4,1,0,0,29,39
994,30,4,11,8,2,1,0,4,1,0,0,49,39
995,18,4,11,8,4,4,1,4,1,0,0,44,39
996,39,4,11,8,2,4,0,4,1,0,0,54,39
997,28,4,12,13,0,10,1,4,1,0,0,44,39
998,31,1,9,12,0,4,4,4,1,0,0,57,39
999,23,4,15,9,2,7,0,4,1,40,0,39,39
1000,22,5,9,12,2,4,0,4,1,112,0,49,39
1001,3,4,15,9,4,8,3,4,1,0,0,39,39
1002,33,4,10,15,2,10,0,4,1,0,51,64,39
1003,21,7,11,8,2,10,5,4,0,0,0,39,39
1004,6,2,9,12,4,10,3,4,0,0,0,59,39
1005,14,4,11,8,4,8,3,4,1,0,0,15,39
1006,41,4,9,12,2,1,0,4,1,0,0,39,39
1007,49,4,11,8,5,7,1,2,1,0,0,39,39
1008,22,5,11,8,2,4,0,4,1,0,0,39,39
1009,37,6,11,8,2,3,0,4,1,112,0,51,39
1010,9,4,15,9,2,12,0,4,1,0,0,49,11
1011,34,4,11,8,0,7,1,4,0,0,0,39,39
1012,17,4,8,10,4,14,3,4,1,0,0,39,39
1013,33,4,11,8,2,7,0,4,1,52,0,39,39
1014,25,4,15,9,2,10,0,4,1,0,0,43,39
1015,21,4,12,13,2,10,0,4,1,0,0,24,39
1016,31,4,5,3,2,6,0,4,1,0,0,39,39
1017,16,4,8,10,2,13,5,4,0,0,0,39,39
1018,34,4,11,8,6,8,4,4,0,0,0,31,39
1019,5,4,11,8,0,3,1,4,1,0,0,39,39
1020,2,0,11,8,4,0,3,4,1,0,0,29,39
1021,24,4,15,9,4,3,1,4,1,0,0,49,24
1022,31,2,12,13,2,10,0,4,1,0,0,34,39
1023,25,4,11,8,5,12,1,4,0,0,0,29,39
1024,17,4,15,9,2,8,0,4,1,0,0,39,39
1025,6,4,11,8,4,7,4,2,0,0,0,39,39
1026,39,4,11,8,2,8,0,4,1,0,0,49,41
1027,13,4,9,12,4,10,1,2,1,0,0,44,0
1028,28,4,11,8,2,4,0,4,1,0,0,54,39
1029,31,4,0,5,2,1,5,4,0,0,0,39,39
1030,31,5,12,13,3,12,1,1,1,0,0,49,19
1031,14,4,8,10,4,1,1,4,0,0,0,39,39
1032,3,7,7,11,4,8,3,4,1,0,36,19,39
1033,10,4,15,9,4,12,1,4,1,0,0,39,39
1034,15,4,11,8,4,8,1,2,0,0,0,39,39
1035,59,0,5,3,6,0,1,4,1,0,0,1,39
1036,2,0,11,8,4,0,4,4,1,0,57,39,39
1037,49,5,6,4,2,4,0,4,1,12,0,0,0
1038,20,4,11,8,4,8,1,4,1,0,0,73,39
1039,17,4,11,8,0,9,4,2,0,0,0,29,39
1040,17,0,1,6,2,0,5,4,0,0,0,7,39
1041,73,4,11,8,4,8,1,4,0,0,0,39,39
1042,6,4,15,9,4,7,3,2,0,0,0,39,39
1043,26,4,15,9,0,1,1,4,0,0,0,39,39
1044,27,4,9,12,2,4,0,4,1,98,0,59,39
1045,7,4,15,9,4,13,1,4,0,0,0,36,39
1046,11,4,14,14,0,10,4,4,1,0,0,54,39
1047,47,0,7,11,4,0,1,4,0,0,0,19,39
1048,6,4,15,9,2,8,0,4,1,0,0,39,39
1049,3,4,15,9,4,12,1,4,0,0,0,49,39
1050,19,4,9,12,2,10,0,4,1,0,51,49,39
1051,44,4,11,8,2,7,0,4,1,0,0,39,39
1052,36,6,9,12,2,12,0,4,1,0,0,39,2
1053,13,4,9,12,2,1,0,4,1,95,0,39,39
1054,35,6,15,9,2,12,0,4,1,0,0,54,39
1055,21,4,15,9,0,3,1,4,1,0,0,39,20
1056,15,4,9,12,2,12,0,4,1,0,0,39,39
1057,13,6,2,7,2,14,0,4,1,0,0,73,39
1058,24,4,8,10,0,3,1,4,0,0,0,39,39
1059,32,2,12,13,2,10,0,4,1,0,51,39,39
1060,28,4,11,8,2,3,0,4,1,0,0,46,39
1061,26,6,11,8,2,4,0,4,1,0,0,34,39
1062,44,4,11,8,2,7,0,4,1,61,0,39,39
1063,37,4,11,8,2,8,0,4,1,0,0,31,26
1064,17,4,7,11,5,8,4,4,0,0,0,39,39
1065,32,4,15,9,2,12,0,4,1,0,0,78,39
1066,21,4,15,9,4,8,3,4,1,0,0,39,39
1067,18,4,14,14,2,10,0,4,1,0,55,78,39
1068,19,4,2,7,2,14,0,4,1,0,0,39,39
1069,13,4,9,12,2,4,0,4,1,0,0,49,39
1070,19,4,7,11,0,13,1,4,0,0,0,59,39
1071,5,2,9,12,4,10,3,4,0,0,0,19,39
1072,21,4,11,8,2,3,0,4,1,0,51,39,39
1073,20,4,11,8,2,3,0,4,1,0,0,49,39
1074,31,7,10,15,2,10,5,4,0,0,51,45,39
1075,0,4,1,6,4,1,3,4,1,0,0,14,39
1076,2,6,15,9,4,3,3,4,1,0,0,19,39
1077,10,4,9,12,4,12,1,2,0,0,26,39,39
1078,5,4,9,12,4,12,3,1,1,0,0,49,36
1079,32,4,11,8,2,3,0,4,1,0,0,39,39
1080,26,7,8,10,2,10,5,4,0,0,0,39,39
1081,26,4,9,12,5,10,4,4,0,0,0,39,39
1082,2,2,11,8,0,4,1,4,0,0,0,34,39
1083,41,6,11,8,2,5,0,4,1,0,0,59,39
1084,24,2,15,9,2,11,0,4,1,0,0,39,39
1085,14,4,15,9,2,1,0,4,1,0,0,39,39
1086,13,4,8,10,2,14,0,4,1,0,0,39,39
1087,15,4,11,8,2,11,0,4,1,0,0,39,39
1088,12,4,9,12,4,4,1,4,1,0,0,34,39
1089,25,4,15,9,2,4,0,4,1,95,0,51,39
1090,21,4,11,8,0,3,3,4,1,0,0,27,39
1091,24,1,7,11,2,10,0,4,1,0,0,39,39
1092,27,6,9,12,4,12,1,4,1,0,0,49,39
1093,14,4,10,15,3,10,1,1,1,0,0,59,3
1094,17,4,11,8,0,3,1,4,1,0,0,39,39
1095,4,4,15,9,4,1,3,4,1,0,0,39,39
1096,5,6,9,12,4,10,3,1,1,0,0,19,19
1097,45,4,0,5,2,7,0,4,1,0,0,39,39
1098,2,0,11,8,4,0,3,4,0,0,0,39,39
1099,12,5,11,8,2,12,5,4,0,0,55,24,39
1100,26,4,15,9,0,10,4,4,0,0,0,39,39
1101,51,0,5,3,2,0,0,4,1,0,0,7,39
1102,28,5,9,12,2,7,0,4,1,0,0,59,39
1103,22,5,6,4,2,4,0,4,1,0,32,39,26
1104,24,4,9,12,2,4,0,2,1,0,0,49,39
1105,17,6,7,11,2,10,5,4,0,0,0,24,39
1106,17,2,11,8,0,1,4,4,0,0,0,32,39
1107,14,4,9,12,4,10,1,4,1,0,0,46,39
1108,12,4,11,8,4,6,3,4,1,0,0,24,39
1109,24,4,9,12,2,3,0,4,1,52,0,39,39
1110,24,4,8,10,2,14,0,4,1,0,0,54,39
1111,18,5,12,13,2,12,0,4,1,0,0,44,26
1112,16,4,9,12,2,12,5,4,0,0,0,44,39
1113,20,7,9,12,4,1,1,4,1,0,0,37,39
1114,52,4,11,8,2,12,5,4,0,0,0,39,39
1115,17,4,11,8,0,6,3,4,0,0,0,39,39
1116,43,5,8,10,2,7,0,4,1,0,81,69,0
1117,19,4,15,9,2,3,0,4,1,0,0,39,39
1118,24,4,11,8,2,14,0,4,1,0,0,49,39
1119,41,2,9,12,2,10,5,4,0,0,0,39,39
1120,36,4,9,12,2,10,0,1,1,0,0,39,24
1121,12,4,15,9,2,13,0,4,1,0,0,39,39
1122,28,1,11,8,0,13,1,4,0,76,0,39,39
1123,17,7,15,9,2,4,0,4,1,0,0,37,39
1124,19,4,9,12,2,13,0,4,1,0,0,39,39
1125,31,4,15,9,0,8,4,2,0,0,0,34,39
1126,3,4,8,10,4,1,3,4,0,0,0,39,39
1127,18,4,11,8,2,14,0,4,1,0,0,49,39
1128,46,1,11,8,6,6,1,2,1,0,0,39,39
1129,24,6,15,9,0,8,4,4,1,0,0,44,39
1130,11,4,9,12,2,10,0,4,1,0,0,44,39
1131,13,4,15,9,4,7,1,2,0,0,0,39,39
1132,17,0,11,8,0,0,1,4,0,0,0,39,39
1133,14,4,11,8,4,8,4,4,0,0,0,39,26
1134,20,4,8,10,4,1,3,4,0,0,0,37,39
1135,25,0,15,9,0,0,4,4,1,0,0,39,39
1136,14,4,15,9,2,4,0,4,1,0,0,49,23
1137,29,6,12,13,2,4,0,4,1,0,0,44,39
1138,18,1,11,8,2,1,0,2,1,0,0,59,39
1139,10,4,11,8,2,3,0,4,1,0,0,52,39
1140,24,4,3,1,2,3,0,4,1,0,0,34,26
1141,2,4,15,9,4,8,3,4,0,0,0,19,39
1142,3,4,15,9,4,12,1,4,1,0,0,44,39
1143,42,1,11,8,6,12,4,4,0,0,0,39,11
1144,23,4,9,12,4,8,1,4,1,0,0,36,39
1145,39,6,15,9,2,12,0,4,1,0,0,59,39
1146,16,4,12,13,2,10,0,4,1,112,0,43,39
1147,13,5,15,9,4,4,1,4,0,0,0,59,39
1148,29,4,11,8,2,7,0,4,1,0,0,49,39
1149,44,5,11,8,2,4,0,4,1,0,0,34,39
1150,33,5,11,8,2,4,0,4,1,95,0,39,39
1151,8,4,11,8,4,8,3,4,1,0,0,29,39
1152,23,4,15,9,0,1,4,4,0,0,0,38,39
1153,7,0,15,9,4,0,1,4,1,0,0,39,0
1154,34,4,11,8,2,3,0,4,1,0,0,53,39
1155,26,7,11,8,2,11,0,4,1,0,0,39,39
1156,17,4,15,9,2,5,0,4,1,0,0,53,26
1157,29,4,11,8,2,4,0,4,1,0,0,44,39
1158,11,7,12,13,2,10,5,4,0,0,0,49,39
1159,9,4,9,12,4,14,4,1,1,0,0,39,0
1160,3,4,11,8,4,6,3,4,1,0,0,27,39
1161,27,4,8,10,2,3,0,4,1,56,0,39,39
1162,34,4,11,8,6,14,4,4,1,0,0,39,39
1163,16,4,9,12,2,12,0,4,1,0,0,59,39
1164,37,4,7,11,2,13,0,4,1,0,0,39,39
1165,33,4,9,12,2,10,5,4,0,0,55,39,39
1166,16,4,11,8,0,1,1,2,0,0,0,39,39
1167,48,4,9,12,2,1,0,4,1,106,0,19,39
1168,5,0,15,9,4,0,3,4,0,0,0,7,39
1169,71,6,14,14,2,10,0,4,1,0,0,39,39
1170,23,4,11,8,0,14,1,4,1,0,0,39,39
1171,34,4,11,8,0,1,1,4,0,0,0,42,39
1172,33,4,1,6,0,8,1,2,0,0,0,39,39
1173,8,4,12,13,2,5,1,4,1,0,0,95,39
1174,3,4,8,10,4,8,1,4,1,0,0,29,39
1175,30,4,11,8,2,8,0,4,1,0,0,39,39
1176,41,0,15,9,2,0,0,4,1,0,0,39,39
1177,5,4,8,10,4,1,3,4,0,0,0,29,39
1178,33,7,11,8,2,10,0,4,1,0,0,47,39
1179,30,4,11,8,4,1,4,4,0,0,0,39,39
1180,7,2,1,6,4,8,1,1,1,0,0,44,39
1181,33,0,11,8,2,0,0,4,1,0,0,39,39
1182,23,4,9,12,0,4,1,4,0,0,0,44,39
1183,19,4,9,12,2,10,0,4,1,0,0,39,39
1184,15,4,11,8,2,1,0,4,1,0,0,39,39
1185,27,4,11,8,2,3,0,4,1,0,0,39,39
1186,34,0,12,13,2,0,0,4,1,0,0,39,39
1187,42,1,15,9,4,4,3,2,0,0,0,39,39
1188,48,4,11,8,2,3,0,4,1,0,0,29,39
1189,7,7,9,12,4,1,1,4,0,0,0,64,39
1190,10,2,9,12,4,10,3,4,1,0,0,34,39
1191,34,4,8,10,0,8,1,4,1,0,0,39,39
1192,31,4,15,9,2,3,0,4,1,0,0,39,39
1193,22,4,11,8,2,14,0,4,1,0,0,59,39
1194,11,4,9,12,2,13,0,4,1,0,0,39,39
1195,2,4,15,9,4,8,3,4,0,0,0,24,39
1196,32,2,9,12,0,10,1,2,0,0,0,39,39
1197,34,2,7,11,2,10,0,4,1,0,0,59,39
1198,42,4,12,13,2,10,0,4,1,0,0,54,39
1199,1,4,11,8,4,7,3,4,0,0,0,39,6
1200,33,4,11,8,2,3,0,4,1,70,0,39,0
1201,28,1,11,8,2,1,0,2,1,0,0,78,39
1202,13,2,9,12,2,10,0,4,1,0,0,49,39
1203,20,4,9,12,0,3,1,4,1,0,0,34,39
1204,27,4,9,12,4,8,1,4,1,0,0,39,39
1205,16,4,15,9,2,3,0,2,1,0,0,39,39
1206,44,5,12,13,2,12,0,4,1,0,0,39,39
1207,44,2,11,8,2,11,0,4,1,0,0,39,39
1208,21,4,9,12,2,12,0,4,1,0,0,41,39
1209,5,0,15,9,4,0,3,4,1,0,0,29,39
1210,19,4,11,8,2,7,0,4,1,0,0,44,39
1211,27,5,15,9,2,12,0,4,1,81,0,59,39
1212,20,4,15,9,5,1,3,4,1,0,0,61,39
1213,14,4,15,9,0,3,4,4,0,0,0,19,39
1214,37,4,10,15,2,10,0,4,1,112,0,44,39
1215,3,4,15,9,4,8,3,4,1,0,0,15,39
1216,46,0,9,12,6,0,1,4,0,0,0,39,39
1217,31,6,15,9,2,3,0,0,1,98,0,39,39
1218,16,0,11,8,0,0,1,1,0,0,0,40,3
1219,14,4,9,12,0,4,1,4,1,73,0,44,39
1220,21,4,14,14,2,10,0,4,1,0,0,39,39
1221,28,6,11,8,2,3,0,4,1,0,0,39,39
1222,31,4,11,8,2,3,0,4,1,0,0,39,39
1223,36,4,15,9,2,3,0,4,1,0,0,39,39
1224,38,4,11,8,6,1,3,4,0,0,0,39,39
1225,21,4,12,13,2,14,0,4,1,0,0,70,0
1226,12,4,11,8,4,1,1,4,0,0,0,39,39
1227,19,4,9,12,2,10,0,4,1,0,0,59,39
1228,25,6,15,9,2,5,0,4,1,0,0,59,39
1229,33,4,11,8,0,1,4,4,0,0,0,39,9
1230,58,6,14,14,2,10,0,4,1,0,0,34,39
1231,29,4,9,12,2,10,0,4,1,0,51,39,39
1232,35,1,11,8,0,1,4,4,0,0,0,39,39
1233,10,4,9,12,4,1,1,4,0,0,0,39,39
1234,26,4,11,8,2,3,0,4,1,0,0,44,39
1235,14,4,1,6,5,8,1,2,0,0,0,41,39
1236,6,4,15,9,4,12,1,4,0,0,0,29,39
1237,17,4,11,8,4,12,1,4,0,0,0,23,39
1238,24,6,11,8,2,12,2,4,0,0,0,39,5
1239,14,4,11,8,4,8,3,4,0,0,0,29,39
1240,25,4,15,9,4,1,3,4,0,0,0,39,39
1241,18,4,12,13,4,10,1,4,1,0,0,44,39
1242,38,4,11,8,5,1,1,4,0,0,0,24,39
1243,19,7,11,8,6,4,1,4,0,0,0,39,39
1244,48,6,11,8,2,4,0,4,1,0,0,58,39
1245,21,2,15,9,4,8,1,4,1,0,0,11,39
1246,45,4,15,9,6,8,1,4,0,0,0,19,39
1247,37,5,14,14,2,10,0,4,1,122,0,59,39
1248,32,4,11,8,0,1,1,4,1,0,0,39,39
1249,17,4,11,8,2,1,5,4,0,0,0,39,39
1250,15,4,11,8,4,6,3,4,0,0,0,39,39
1251,34,5,12,13,2,4,0,4,1,112,0,49,39
1252,31,6,15,9,2,4,0,4,1,0,0,59,39
1253,13,4,11,8,2,1,0,4,1,0,0,39,0
1254,35,1,11,8,0,1,1,4,0,0,0,42,39
1255,11,6,15,9,4,14,1,4,1,0,43,39,39
1256,12,4,11,8,2,3,0,1,1,0,0,39,39
1257,21,4,9,12,4,1,1,4,0,0,0,49,39
1258,40,4,11,8,2,12,0,4,1,0,0,49,39
1259,26,1,9,12,2,10,0,4,1,0,0,39,39
1260,20,7,15,9,5,1,1,4,1,0,0,39,39
1261,13,4,11,8,2,3,0,4,1,0,0,39,39
1262,36,4,11,8,2,14,0,4,1,0,0,47,39
1263,52,0,8,10,6,0,1,4,0,0,0,0,39
1264,56,4,11,8,6,8,1,4,0,0,0,36,39
1265,5,5,15,9,4,3,3,4,1,0,0,34,39
1266,14,4,11,8,4,12,1,4,0,0,0,44,39
1267,21,4,9,12,2,10,0,4,1,0,50,39,39
1268,33,6,15,9,2,3,0,4,1,0,0,34,39
1269,20,4,15,9,2,1,0,4,1,0,0,36,39
1270,27,2,9,12,0,11,1,4,1,0,0,39,39
1271,30,4,9,12,4,4,4,2,0,0,0,44,39
1272,10,4,15,9,2,8,0,4,1,0,0,39,39
1273,11,4,7,11,4,8,1,4,0,0,0,78,39
1274,8,4,11,8,4,13,1,2,0,0,0,39,39
1275,3,4,15,9,4,8,4,4,0,0,0,39,39
1276,34,2,9,12,2,1,0,4,1,0,0,39,39
1277,29,4,9,12,2,12,0,4,1,0,55,39,39
1278,50,4,9,12,2,11,0,4,1,89,0,6,39
1279,30,4,11,8,2,14,0,4,1,0,0,34,39
1280,25,4,11,8,2,12,0,4,1,0,0,39,39
1281,35,4,11,8,4,12,1,4,1,0,49,49,39
1282,25,1,7,11,0,10,4,1,0,0,0,39,30
1283,48,0,11,8,2,0,0,4,1,0,0,39,39
1284,4,4,15,9,4,5,3,2,1,0,0,9,39
1285,33,4,11,8,2,1,5,4,0,81,0,39,39
1286,29,4,15,9,2,14,0,4,1,0,0,39,39
1287,30,6,9,12,2,12,0,4,1,112,0,49,39
1288,40,4,0,5,2,8,0,4,1,0,0,39,39
1289,20,4,9,12,4,4,1,4,1,0,0,44,39
1290,33,4,11,8,2,3,0,4,1,0,0,39,39
1291,41,0,2,7,2,0,0,4,1,0,0,39,39
1292,46,6,3,1,6,8,4,4,0,0,0,29,8
1293,22,4,11,8,2,14,0,4,1,0,0,64,39
1294,29,4,12,13,2,10,0,2,1,0,0,34,39
1295,19,4,11,8,2,6,0,4,1,0,0,39,39
1296,9,4,4,2,2,3,0,4,1,0,30,49,39
1297,4,4,15,9,4,8,1,4,1,0,0,56,39
1298,24,4,7,11,2,13,0,4,1,0,0,39,39
1299,27,2,15,9,4,8,3,2,1,0,0,39,39
1300,5,4,11,8,2,3,0,4,1,0,0,39,39
1301,12,1,15,9,4,2,1,2,1,0,0,59,39
1302,12,4,11,8,4,8,4,2,0,0,0,39,24
1303,41,5,15,9,2,14,5,4,0,0,0,39,39
1304,19,6,14,14,2,10,0,4,1,0,0,49,39
1305,13,4,8,10,2,4,0,4,1,0,0,47,39
1306,20,4,9,12,2,7,0,4,1,0,0,42,39
1307,12,4,8,10,4,7,1,4,1,0,0,39,39
1308,9,4,4,2,4,1,3,4,0,0,0,39,26
1309,26,4,11,8,2,12,0,4,1,0,0,44,39
1310,32,4,11,8,2,3,5,4,0,0,0,39,39
1311,28,1,9,12,2,4,0,4,1,0,0,39,39
1312,11,4,9,12,4,10,1,4,0,0,0,39,39
1313,3,0,15,9,4,0,1,4,0,0,0,24,39
1314,34,4,11,8,0,1,4,4,0,0,0,39,39
1315,15,4,15,9,2,6,0,4,1,0,0,49,2
1316,7,4,11,8,4,7,3,4,0,0,0,39,39
1317,18,4,10,15,2,10,0,4,1,95,0,39,39
1318,18,0,7,11,4,0,1,4,1,0,0,54,39
1319,24,7,9,12,2,10,0,4,1,0,0,39,39
1320,31,4,9,12,2,3,0,4,1,0,0,44,39
1321,44,2,11,8,6,1,4,4,0,15,0,34,39
1322,3,4,15,9,4,1,3,4,1,0,0,29,39
1323,10,4,11,8,4,12,1,4,1,0,0,49,39
1324,38,4,15,9,2,14,0,4,1,0,0,23,39
1325,22,4,11,8,2,1,0,4,1,0,0,39,39
1326,0,0,0,5,4,0,3,4,1,0,0,19,39
1327,30,4,11,8,2,6,0,4,1,0,0,39,0
1328,35,4,11,8,6,8,4,1,0,0,0,39,19
1329,7,4,11,8,4,12,3,2,0,0,0,19,39
1330,12,4,1,6,4,8,4,2,0,0,0,39,39
1331,8,4,11,8,4,7,2,4,1,0,0,39,39
1332,3,4,15,9,4,7,1,4,0,0,0,39,39
1333,6,4,11,8,4,7,1,2,1,0,0,34,39
1334,40,4,14,14,2,10,0,4,1,0,0,59,39
1335,34,4,8,10,2,10,0,4,1,0,0,39,39
1336,16,4,15,9,4,10,1,4,0,62,0,15,39
1337,22,4,9,12,4,10,1,4,1,0,0,39,39
1338,23,4,11,8,2,4,0,4,1,0,0,39,39
1339,54,4,9,12,0,13,3,4,0,32,0,15,39
1340,21,7,15,9,2,4,0,4,1,0,0,39,39
1341,11,7,14,14,4,10,4,4,1,0,0,39,39
1342,40,4,12,13,3,10,1,4,0,0,0,39,39
1343,30,4,15,9,0,1,1,4,1,0,0,39,39
1344,42,7,11,8,4,1,3,4,1,0,0,39,39
1345,9,4,11,8,4,12,1,3,1,0,0,39,39
1346,18,4,9,12,4,1,3,4,0,0,0,39,39
1347,44,5,9,12,2,4,0,4,1,0,0,49,11
1348,0,0,1,6,4,0,3,4,0,0,0,29,39
1349,19,4,9,12,2,4,0,1,1,0,0,59,0
1350,45,0,5,3,2,0,0,4,1,56,0,49,39
1351,17,4,15,9,4,10,1,4,1,0,0,49,39
1352,15,5,9,12,2,3,0,4,1,98,0,49,39
1353,25,4,11,8,5,12,3,4,0,0,0,39,39
1354,22,4,15,9,2,3,0,4,1,0,0,39,39
1355,41,4,4,2,0,7,1,2,1,0,0,39,39
1356,44,6,11,8,2,5,0,4,1,0,47,59,39
1357,23,4,0,5,4,3,2,2,1,0,0,54,39
1358,14,4,9,12,4,13,1,4,1,0,0,36,39
1359,19,4,11,8,4,12,1,4,1,0,0,49,39
1360,6,4,15,9,4,7,3,4,1,0,0,39,39
1361,16,4,11,8,4,3,1,4,1,0,0,40,39
1362,35,4,11,8,2,3,0,4,1,0,0,39,39
1363,5,4,11,8,4,8,1,4,0,0,0,23,39
1364,34,4,15,9,0,12,4,4,0,0,0,39,22
1365,14,1,8,10,4,4,1,4,0,0,0,39,39
1366,32,5,11,8,0,4,4,4,0,0,0,39,39
1367,32,4,11,8,2,7,5,2,0,0,0,39,39
1368,36,1,15,9,6,1,1,2,0,0,0,39,39
1369,35,4,11,8,2,4,0,1,1,122,0,39,24
1370,3,4,0,5,4,6,3,4,1,0,0,39,39
1371,9,4,7,11,4,8,3,2,1,0,0,39,39
1372,44,0,11,8,2,0,0,4,1,0,0,5,39
1373,26,4,12,13,4,8,1,4,0,0,0,29,31
1374,29,5,9,12,2,12,0,4,1,0,0,51,39
1375,26,2,8,10,4,1,1,4,0,0,0,34,39
1376,24,4,11,8,0,12,4,2,0,0,0,39,39
1377,27,6,11,8,2,14,0,4,1,0,0,54,39
1378,37,4,11,8,2,5,0,4,1,0,0,39,39
1379,48,4,12,13,2,12,0,4,1,115,0,39,39
1380,15,4,9,12,0,4,4,4,0,0,0,39,2
1381,8,4,15,9,5,1,3,4,1,0,0,39,39
1382,6,4,9,12,4,12,1,4,1,0,0,49,39
1383,8,2,9,12,4,10,1,4,1,0,0,44,39
1384,2,4,15,9,4,6,3,4,1,0,0,49,39
1385,20,6,11,8,2,4,0,4,1,0,0,59,39
1386,28,4,15,9,4,7,3,4,1,0,0,44,39
1387,20,4,11,8,4,12,1,2,1,0,0,43,39
1388,23,6,15,9,0,4,2,4,1,0,23,69,20
1389,2,0,15,9,4,0,3,4,1,0,0,39,39
1390,0,4,1,6,4,8,3,4,1,0,0,4,39
1391,10,4,9,12,4,13,1,4,0,0,0,39,39
1392,23,2,5,3,2,3,0,2,1,0,50,39,0
1393,42,4,11,8,0,12,4,4,0,0,43,29,39
1394,2,1,11,8,4,1,4,2,0,0,0,39,39
1395,26,4,0,5,4,7,1,2,1,0,0,39,39
1396,25,4,0,5,4,14,4,4,1,0,0,39,39
1397,37,4,11,8,2,14,0,2,1,79,0,39,39
1398,37,6,12,13,2,12,0,4,1,0,0,49,39
1399,34,4,0,5,2,6,0,4,1,26,0,44,39
1400,33,4,11,8,2,14,0,4,1,0,0,59,39
1401,23,4,11,8,4,1,1,4,0,0,0,39,39
1402,38,4,7,11,2,13,0,4,1,0,0,24,39
1403,33,4,11,8,0,1,1,4,0,0,0,39,39
1404,14,4,11,8,2,3,0,4,1,0,0,49,39
1405,25,0,11,8,0,0,4,2,0,0,0,31,39
1406,7,4,11,8,2,8,0,4,1,0,0,44,39
1407,13,4,1,6,0,12,3,4,1,0,0,39,39
1408,22,2,7,11,2,3,5,4,0,0,0,49,39
1409,20,4,11,8,0,14,1,4,1,0,0,49,39
1410,16,4,11,8,2,14,0,4,1,0,0,39,39
1411,31,4,11,8,6,8,4,4,0,0,0,39,39
1412,26,5,11,8,2,8,0,1,1,0,0,76,37
1413,22,4,9,12,2,10,0,4,1,0,0,39,39
1414,36,4,15,9,2,4,0,4,1,0,0,44,39
1415,35,6,0,5,2,4,0,4,1,0,0,59,39
1416,11,7,15,9,2,1,0,1,1,0,0,19,39
1417,15,4,11,8,4,8,1,4,1,0,0,51,39
1418,14,4,9,12,2,12,0,2,1,0,0,87,39
1419,14,4,9,12,2,10,5,4,0,0,0,39,39
1420,30,4,15,9,4,1,1,4,0,0,0,39,39
1421,2,0,15,9,4,0,3,4,1,0,0,49,39
1422,23,4,8,10,2,6,0,2,1,0,0,39,39
1423,23,4,7,11,4,1,3,4,0,0,0,44,39
1424,24,4,1,6,0,8,1,4,1,0,0,39,39
1425,36,1,11,8,2,1,0,2,1,0,0,39,39
1426,29,4,1,6,0,7,4,0,1,0,0,42,11
1427,28,5,9,12,2,5,0,4,1,70,0,34,39
1428,22,4,6,4,2,8,5,2,0,56,0,33,39
1429,2,4,11,8,4,7,1,4,1,0,0,39,39
1430,40,4,11,8,2,14,0,4,1,0,50,39,39
1431,32,4,8,10,2,7,5,4,0,0,0,39,29
1432,42,4,11,8,0,4,1,4,0,0,0,39,39
1433,15,4,8,10,0,12,1,4,1,0,0,49,39
1434,1,0,15,9,4,0,3,4,0,3,0,14,39
1435,18,7,15,9,4,11,1,2,1,0,0,39,39
1436,41,5,0,5,2,14,5,4,0,0,0,39,39
1437,11,4,9,12,4,8,1,4,1,0,0,42,26
1438,19,1,7,11,2,1,5,4,0,0,0,39,39
1439,24,6,12,13,0,10,4,4,0,0,0,34,39
1440,30,4,11,8,2,12,0,4,1,0,0,39,39
1441,33,5,11,8,2,3,0,4,1,0,35,59,39
1442,44,0,11,8,2,0,0,4,1,0,0,15,39
1443,19,4,11,8,2,4,0,4,1,0,0,49,39
1444,21,4,8,10,0,3,1,4,1,0,0,39,39
1445,39,6,11,8,2,8,0,4,1,0,51,59,39
1446,33,4,8,10,2,14,0,4,1,0,0,44,39
1447,28,6,15,9,2,12,0,4,1,79,0,39,39
1448,27,6,11,8,2,4,0,4,1,0,0,65,39
1449,34,4,15,9,2,4,0,4,1,0,0,44,39
1450,27,5,15,9,2,4,0,4,1,0,0,49,39
1451,8,4,11,8,0,3,1,4,1,0,0,49,39
1452,43,4,1,6,6,14,4,2,1,0,0,39,39
1453,0,0,0,5,4,0,3,4,1,6,0,29,39
1454,32,5,12,13,2,4,0,4,1,0,0,49,39
1455,29,4,11,8,2,3,0,2,1,0,0,59,39
1456,39,4,11,8,6,1,4,2,0,0,0,37,39
1457,8,4,11,8,0,3,1,4,1,55,0,44,39
1458,5,4,15,9,4,14,1,4,1,0,0,39,39
1459,59,0,11,8,6,0,1,2,0,0,0,1,39
1460,24,5,14,14,2,10,0,4,1,0,0,59,39
1461,31,5,11,8,2,4,0,4,1,98,0,39,39
1462,29,4,0,5,4,7,1,2,1,0,0,39,39
1463,13,4,15,9,4,3,1,4,1,0,0,39,39
1464,22,4,11,8,2,14,0,4,1,0,0,39,39
1465,23,4,0,5,0,3,1,0,1,0,0,39,39
1466,53,1,11,8,2,1,0,2,1,0,0,39,39
1467,18,4,15,9,2,3,0,4,1,0,60,44,39
1468,32,4,12,13,0,4,1,4,0,0,0,73,39
1469,7,4,8,10,4,11,1,4,1,0,0,59,39
1470,23,4,7,11,2,10,0,4,1,95,0,35,39
1471,44,4,14,14,2,14,0,4,1,0,0,4,39
1472,8,4,9,12,4,10,3,1,1,0,0,39,39
