id,age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
24048,13,0,11,8,4,0,3,4,1,0,0,24,39
24049,30,6,12,13,2,10,0,4,1,0,0,39,39
24050,15,4,12,13,2,4,0,4,1,0,0,59,39
24051,7,4,7,11,2,1,5,4,0,0,0,39,39
24052,6,4,11,8,4,12,3,4,1,0,0,29,39
24053,45,4,11,8,2,8,0,4,1,0,0,19,39
24054,31,0,15,9,2,0,5,4,0,0,0,19,39
24055,45,0,2,7,0,0,1,4,1,0,0,39,2
24056,18,6,9,12,5,3,1,4,1,0,0,64,39
24057,10,4,9,12,4,10,3,1,1,0,0,39,39
24058,32,4,15,9,0,7,1,4,0,0,0,34,39
24059,1,4,0,5,4,12,1,4,1,0,0,19,39
24060,2,4,15,9,4,8,3,4,0,0,0,29,39
24061,46,5,7,11,2,12,0,4,1,0,0,39,39
24062,37,4,11,8,2,8,5,2,0,0,0,39,39
24063,7,4,15,9,2,10,5,4,0,0,0,39,39
24064,44,4,0,5,2,14,0,4,1,0,0,49,39
24065,33,5,11,8,2,12,0,4,1,0,0,47,39
24066,19,4,9,12,2,12,0,4,1,0,0,39,39
24067,4,4,15,9,4,1,3,4,1,0,0,49,39
24068,21,5,14,14,2,10,0,4,1,122,0,49,39
24069,13,4,15,9,2,4,2,4,1,0,0,39,39
24070,5,4,11,8,4,3,3,4,1,46,0,39,39
24071,16,4,15,9,0,1,1,1,0,0,0,51,39
24072,22,2,11,8,2,7,0,4,1,0,0,37,39
24073,25,4,11,8,2,3,0,4,1,0,0,49,39
24074,30,0,11,8,2,0,0,4,1,0,0,39,39
24075,25,2,9,12,0,14,1,4,1,0,0,32,39
24076,12,4,9,12,2,4,0,4,1,0,0,39,39
24077,18,4,9,12,4,12,1,4,1,0,0,54,39
24078,6,4,15,9,4,8,3,4,0,0,0,29,39
24079,11,4,15,9,2,3,0,0,1,0,0,59,39
24080,17,4,11,8,0,1,3,4,0,0,0,39,39
24081,23,4,15,9,4,1,1,2,0,0,0,39,39
24082,50,6,11,8,6,8,1,4,0,0,0,29,39
24083,32,4,11,8,2,8,0,4,1,0,0,39,39
24084,17,4,11,8,4,1,1,4,0,0,0,39,39
24085,43,0,9,12,2,0,0,4,1,0,0,39,39
24086,9,4,9,12,4,4,3,4,1,38,0,34,39
24087,8,4,11,8,4,7,3,4,1,0,0,39,39
24088,23,4,15,9,0,4,4,4,0,20,0,29,39
24089,39,6,11,8,2,5,0,4,1,0,0,39,39
24090,18,5,7,11,2,12,0,4,1,0,50,44,39
24091,37,4,11,8,2,3,0,4,1,0,60,39,39
24092,8,4,9,12,4,4,1,4,0,55,0,39,39
24093,11,4,9,12,2,12,0,4,1,0,0,39,39
24094,14,4,9,12,4,4,1,4,1,0,0,39,39
24095,28,4,11,8,0,1,4,4,0,0,0,39,39
24096,35,7,11,8,2,3,0,4,1,79,0,39,39
24097,22,6,12,13,4,10,1,4,0,0,0,49,4
24098,2,4,11,8,4,12,1,4,1,0,0,39,39
24099,6,4,2,7,4,1,4,4,1,0,0,39,39
24100,6,4,5,3,4,3,1,4,1,0,0,39,26
24101,35,4,8,10,2,10,0,4,1,112,0,39,39
24102,16,6,14,14,2,10,0,4,1,0,0,59,39
24103,18,4,9,12,4,6,1,1,0,0,0,49,14
24104,41,4,11,8,2,3,0,4,1,0,0,39,39
24105,44,4,11,8,2,3,0,4,1,0,0,44,39
24106,22,4,9,12,2,4,0,4,1,122,0,69,39
24107,21,4,1,6,2,3,0,4,1,0,0,39,39
24108,42,4,11,8,2,4,0,4,1,0,50,39,39
24109,24,4,9,12,0,4,1,4,1,0,0,49,39
24110,10,0,6,4,5,0,4,4,0,0,0,49,39
24111,2,4,1,6,4,14,2,4,1,0,0,9,39
24112,5,4,15,9,4,6,3,4,1,0,0,19,39
24113,42,4,7,11,6,4,4,4,0,0,0,39,39
24114,20,4,11,8,2,3,0,4,1,52,0,44,39
24115,14,4,2,7,2,3,0,4,1,0,0,42,39
24116,1,4,1,6,4,6,1,4,1,0,0,39,39
24117,3,4,15,9,4,12,3,4,0,0,0,34,39
24118,11,4,11,8,4,14,1,4,1,0,0,59,39
24119,11,4,15,9,4,8,3,4,0,0,0,29,39
24120,32,4,9,12,2,4,0,4,1,0,0,39,39
24121,21,2,11,8,2,11,0,4,1,0,0,39,39
24122,2,4,11,8,4,12,3,4,1,0,0,19,39
24123,26,4,9,12,2,4,0,4,1,95,0,39,39
24124,11,4,11,8,2,4,0,2,1,112,0,39,39
24125,24,4,15,9,0,1,1,2,0,0,0,23,8
24126,33,4,12,13,2,4,0,4,1,0,0,64,39
24127,29,4,9,12,0,1,1,4,1,0,0,39,32
24128,3,4,15,9,4,5,3,4,1,0,0,39,39
24129,28,4,9,12,2,4,0,4,1,0,0,59,39
24130,11,4,15,9,4,4,1,4,0,0,0,49,39
24131,20,4,15,9,2,8,5,4,0,0,0,39,39
24132,29,6,10,15,2,10,0,4,1,0,51,49,39
24133,49,4,11,8,2,6,0,4,1,0,0,39,39
24134,18,0,15,9,2,0,3,4,0,0,0,39,39
24135,21,4,9,12,2,1,5,4,0,0,0,49,39
24136,8,4,1,6,4,6,3,4,1,0,0,44,39
24137,38,1,14,14,2,4,0,4,1,112,0,39,39
24138,31,2,5,3,2,14,0,4,1,0,51,39,39
24139,39,4,15,9,6,3,4,4,0,0,0,37,39
24140,30,6,12,13,2,4,0,4,1,0,0,44,39
24141,38,6,9,12,2,4,0,4,1,0,0,39,39
24142,24,7,7,11,2,11,0,4,1,0,0,39,39
24143,30,4,15,9,2,12,0,4,1,0,0,64,39
24144,23,4,11,8,4,4,1,0,1,93,0,42,39
24145,24,4,9,12,2,12,0,4,1,0,0,39,39
24146,4,4,15,9,4,12,3,3,0,0,0,19,39
24147,35,4,11,8,4,12,1,4,1,0,0,39,39
24148,45,4,10,15,0,10,4,4,1,111,0,49,39
24149,29,4,1,6,2,6,0,4,1,0,0,44,39
24150,4,0,15,9,4,0,3,4,1,0,0,19,39
24151,18,6,9,12,2,10,0,4,1,0,0,39,39
24152,12,4,11,8,3,1,3,4,0,0,0,39,39
24153,4,4,0,5,2,8,0,4,1,66,0,39,39
24154,18,4,11,8,5,3,1,4,1,0,0,49,39
24155,29,4,9,12,2,12,0,4,1,0,0,49,19
24156,53,0,11,8,2,0,0,4,1,0,0,39,39
24157,18,4,10,15,2,10,0,1,1,0,51,39,36
24158,17,4,15,9,0,3,1,4,1,0,0,59,39
24159,4,4,8,10,4,7,1,4,1,0,0,29,39
24160,12,4,11,8,2,5,0,4,1,0,0,59,39
24161,24,5,12,13,2,4,0,4,1,0,0,59,39
24162,34,6,11,8,2,12,0,4,1,0,0,39,39
24163,5,4,11,8,4,1,3,4,0,0,0,39,39
24164,30,4,9,12,4,4,1,4,1,0,0,39,39
24165,25,5,14,14,2,10,0,4,1,112,0,64,39
24166,2,4,11,8,4,8,3,4,0,0,0,39,8
24167,29,4,9,12,2,14,0,4,1,112,0,39,39
24168,6,4,15,9,4,6,3,2,1,0,0,39,39
24169,32,4,11,8,2,3,0,2,1,0,0,39,39
24170,41,6,9,12,0,10,1,4,0,0,0,39,39
24171,24,7,9,12,2,1,0,4,1,0,0,49,39
24172,33,4,9,12,2,13,0,4,1,0,0,39,39
24173,60,4,11,8,6,1,1,4,0,0,0,9,39
24174,10,4,8,10,2,8,0,4,1,0,0,59,39
24175,12,5,11,8,2,3,0,4,1,0,0,59,39
24176,37,4,13,0,2,3,0,1,1,0,0,39,19
24177,22,7,15,9,5,10,4,2,0,0,0,36,39
24178,15,4,15,9,2,13,0,4,1,0,0,49,39
24179,19,1,9,12,2,10,0,1,1,0,0,39,39
24180,7,2,9,12,4,10,3,4,0,0,0,19,39
24181,33,6,12,13,2,12,0,4,1,98,0,44,39
24182,15,6,11,8,0,5,1,4,1,0,0,64,39
24183,9,4,9,12,4,4,1,4,0,0,0,39,39
24184,32,0,9,12,0,0,3,4,0,0,0,39,39
24185,21,4,8,10,2,10,0,4,1,0,0,41,39
24186,30,4,9,12,6,3,4,2,0,88,0,39,39
24187,14,4,15,9,2,4,0,4,1,0,0,39,39
24188,21,4,11,8,2,3,0,4,1,0,0,54,39
24189,33,4,15,9,2,12,0,4,1,0,0,39,39
24190,1,4,1,6,4,6,3,4,1,0,0,39,39
24191,42,5,12,13,2,12,0,4,1,0,0,39,39
24192,39,6,15,9,2,3,0,4,1,0,0,49,39
24193,17,4,11,8,4,1,3,4,1,0,0,49,39
24194,15,4,9,12,2,10,0,4,1,0,0,39,39
24195,12,4,9,12,4,8,1,4,1,0,0,34,39
24196,12,0,15,9,0,0,3,2,1,0,0,39,39
24197,25,4,9,12,2,13,0,4,1,0,0,44,39
24198,20,4,15,9,0,8,4,2,0,0,0,39,39
24199,19,4,11,8,0,4,1,4,0,0,0,39,39
24200,42,4,12,13,6,4,1,4,0,0,0,39,39
24201,15,4,9,12,2,12,0,4,1,122,0,49,39
24202,35,2,11,8,2,11,0,4,1,0,0,55,39
24203,12,7,11,8,4,8,1,1,1,0,0,39,37
24204,22,4,14,14,4,10,1,4,0,109,0,34,39
24205,22,4,15,9,4,1,1,4,1,0,0,39,39
24206,52,4,9,12,6,4,1,4,0,33,0,14,39
24207,26,4,11,8,2,8,5,4,0,0,0,34,39
24208,22,4,8,10,2,3,0,4,1,0,30,47,39
24209,2,4,15,9,4,8,3,4,0,0,0,29,39
24210,43,2,8,10,2,4,0,4,1,0,0,59,39
24211,34,4,11,8,2,7,0,2,1,53,0,39,39
24212,58,4,15,9,6,10,1,4,0,0,0,7,39
24213,20,7,8,10,4,10,4,2,0,82,0,39,39
24214,7,7,15,9,4,1,3,1,1,0,0,39,0
24215,3,4,1,6,4,8,3,2,1,3,0,19,39
24216,41,1,11,8,2,14,0,4,1,0,0,69,39
24217,4,7,12,13,4,14,3,4,1,0,0,14,39
24218,11,4,11,8,5,11,2,4,1,0,0,39,39
24219,23,4,0,5,2,7,0,4,1,0,0,39,39
24220,28,6,11,8,2,14,0,4,1,0,0,49,39
24221,23,6,14,14,2,10,5,4,0,112,0,39,39
24222,24,4,15,9,4,3,1,4,0,0,0,39,39
24223,41,4,11,8,0,4,4,4,0,0,0,39,39
24224,27,2,8,10,2,3,0,4,1,98,0,39,39
24225,9,4,11,8,2,12,0,4,1,0,0,64,39
24226,12,4,7,11,4,12,1,4,1,0,0,44,26
24227,28,4,12,13,4,10,1,4,0,0,0,39,39
24228,6,4,7,11,4,8,1,4,1,0,0,39,39
24229,22,7,11,8,0,1,4,4,0,0,0,39,39
24230,28,6,10,15,2,10,0,4,1,112,0,39,39
24231,34,2,12,13,2,10,0,4,1,112,0,39,39
24232,5,4,11,8,4,6,3,4,1,0,0,39,39
24233,50,0,5,3,0,0,1,4,1,0,0,2,39
24234,11,4,11,8,2,1,0,4,1,0,0,39,39
24235,6,4,15,9,4,8,4,4,0,0,0,24,39
24236,16,4,11,8,2,8,0,2,1,0,0,34,39
24237,20,4,8,10,2,13,0,4,1,0,0,42,39
24238,2,4,15,9,4,1,3,4,0,0,0,39,39
24239,73,0,3,1,6,0,1,2,0,0,0,39,39
24240,18,4,1,6,2,5,0,4,1,0,0,39,39
24241,45,4,5,3,0,13,4,4,0,0,0,37,4
24242,3,0,15,9,4,0,3,4,0,0,0,14,39
24243,8,4,11,8,4,8,1,4,1,0,0,39,39
24244,4,4,11,8,4,3,2,4,1,0,0,39,39
24245,15,4,15,9,4,8,3,4,1,0,0,34,39
24246,15,2,9,12,2,10,5,4,0,79,0,44,39
24247,53,2,11,8,6,1,1,4,0,0,0,11,39
24248,48,0,0,5,2,0,0,4,1,102,0,49,39
24249,40,4,1,6,2,3,0,4,1,0,0,39,39
24250,14,4,15,9,4,3,1,4,1,0,0,39,39
24251,20,4,9,12,2,4,0,4,1,0,0,59,39
24252,17,4,11,8,0,8,4,4,0,0,0,35,39
24253,9,6,15,9,2,5,0,4,1,0,0,76,39
24254,27,4,15,9,2,12,0,4,1,0,0,47,39
24255,49,4,5,3,2,3,0,4,1,0,0,39,39
24256,22,2,11,8,0,3,4,4,0,0,0,39,39
24257,14,4,11,8,2,7,0,4,1,0,0,39,39
24258,36,4,8,10,2,13,0,4,1,0,0,39,39
24259,19,4,11,8,2,7,5,4,0,0,0,49,39
24260,44,4,6,4,2,3,0,4,1,0,0,39,39
24261,26,4,9,12,2,12,0,4,1,0,0,39,39
24262,21,4,15,9,2,4,0,4,1,0,0,39,39
24263,9,4,11,8,4,1,1,4,1,0,0,49,26
24264,10,4,11,8,2,6,0,0,1,0,0,7,39
24265,41,2,6,4,0,8,1,4,0,0,0,39,39
24266,20,7,11,8,0,1,4,4,0,0,0,11,33
24267,39,4,5,3,2,3,0,4,1,0,0,25,39
24268,19,4,15,9,5,4,1,4,1,0,0,59,39
24269,12,4,11,8,4,3,1,2,1,0,0,39,39
24270,11,4,0,5,4,14,4,4,1,0,0,29,39
24271,44,6,10,15,2,10,0,4,1,0,0,39,39
24272,49,6,6,4,2,5,0,4,1,0,0,24,39
24273,14,4,15,9,2,5,0,4,1,95,0,49,39
24274,4,4,7,11,4,8,3,4,0,0,0,39,39
24275,50,6,11,8,2,14,0,4,1,87,0,57,39
24276,9,4,11,8,6,14,1,4,1,0,0,39,39
24277,4,4,15,9,4,3,1,4,1,0,0,49,39
24278,16,4,11,8,2,7,0,4,1,0,0,39,39
24279,16,4,11,8,0,8,4,4,0,0,0,31,39
24280,42,7,9,12,2,4,0,4,1,106,0,49,39
24281,65,5,5,3,2,5,0,4,1,0,0,49,39
24282,17,7,10,15,2,10,5,4,0,0,0,49,39
24283,12,4,9,12,2,4,0,4,1,0,0,49,10
24284,2,4,15,9,0,8,3,4,0,0,0,39,39
24285,40,6,11,8,2,4,0,4,1,0,0,0,39
24286,24,4,15,9,2,4,0,4,1,122,0,49,39
24287,38,4,0,5,2,8,0,2,1,40,0,39,39
24288,10,4,15,9,4,6,1,2,1,0,0,39,39
24289,16,4,11,8,4,3,1,4,1,0,0,44,39
24290,26,7,15,9,0,1,1,2,1,0,0,49,39
24291,55,1,15,9,6,13,1,4,0,0,0,15,39
24292,51,6,11,8,2,12,0,4,1,0,0,39,39
24293,12,4,11,8,5,1,3,4,0,0,0,39,39
24294,24,4,9,12,2,10,0,4,1,0,0,59,39
24295,13,4,11,8,2,11,0,4,1,0,0,39,39
24296,14,4,9,12,0,8,1,1,1,122,0,69,39
24297,37,4,4,2,3,8,4,2,0,0,0,29,14
24298,15,4,7,11,5,4,4,4,0,118,0,49,39
24299,39,4,11,8,6,12,1,4,0,0,54,39,39
24300,22,0,9,12,2,0,5,4,0,0,0,5,39
24301,24,7,8,10,2,10,0,4,1,0,0,34,39
24302,31,4,11,8,0,1,1,4,0,0,0,39,39
24303,49,6,5,3,2,5,0,4,1,0,0,47,39
24304,8,5,9,12,4,12,1,4,0,0,0,49,39
24305,14,4,11,8,2,7,0,4,1,0,24,39,39
24306,15,4,7,11,0,12,1,4,1,41,0,47,39
24307,34,4,9,12,2,4,0,4,1,98,0,39,39
24308,25,4,11,8,4,1,2,2,0,0,77,39,38
24309,5,0,15,9,4,0,1,2,0,0,0,34,39
24310,14,4,14,14,2,10,0,4,1,0,0,59,39
24311,26,6,11,8,2,4,5,4,0,0,0,39,39
24312,25,4,15,9,4,14,4,2,0,0,0,39,39
24313,3,7,11,8,4,8,2,3,1,0,0,39,39
24314,23,4,9,12,2,10,0,4,1,0,0,39,39
24315,48,4,11,8,6,1,1,4,0,0,0,19,39
24316,36,4,9,12,2,10,0,4,1,0,0,51,39
24317,39,4,15,9,2,3,0,4,1,0,51,59,39
24318,34,7,10,15,2,4,0,4,1,98,0,54,39
24319,21,0,11,8,2,0,0,4,1,0,0,39,39
24320,27,4,12,13,2,4,0,4,1,0,0,49,39
24321,32,5,11,8,2,4,0,4,1,0,51,59,39
24322,30,4,11,8,0,3,1,2,1,101,0,43,39
24323,5,4,7,11,2,10,5,4,0,0,0,39,39
24324,36,4,15,9,5,3,1,4,1,0,82,44,39
24325,24,2,15,9,0,11,1,4,1,0,0,19,39
24326,2,4,11,8,4,1,3,4,1,0,57,39,39
24327,10,2,9,12,4,10,1,0,0,55,0,42,39
24328,31,6,8,10,2,4,5,4,0,0,0,24,39
24329,35,4,5,3,4,8,3,4,0,0,0,6,39
24330,44,7,14,14,2,10,0,4,1,0,51,39,39
24331,28,6,9,12,2,4,0,1,1,0,0,44,3
24332,12,4,6,4,2,7,0,4,1,0,0,39,39
24333,24,4,15,9,0,8,1,4,1,0,0,20,39
24334,21,4,15,9,0,4,4,2,1,0,0,59,39
24335,15,4,15,9,2,10,5,4,0,0,0,39,39
24336,20,4,11,8,2,8,0,4,1,0,0,39,39
24337,38,4,0,5,2,7,0,4,1,0,0,39,39
24338,45,2,11,8,2,14,0,4,1,0,0,39,39
24339,31,4,11,8,2,7,0,4,1,0,0,39,39
24340,26,4,15,9,2,4,0,4,1,0,0,49,39
24341,8,4,11,8,4,12,3,2,1,0,0,23,39
24342,30,4,11,8,5,8,1,4,0,0,0,39,39
24343,32,6,9,12,2,5,0,4,1,0,0,69,39
24344,38,4,11,8,2,8,0,4,1,0,0,39,39
24345,25,4,11,8,0,1,4,4,0,0,0,39,39
24346,23,4,11,8,0,1,3,4,1,0,0,39,39
24347,17,4,8,10,2,4,0,4,1,0,0,39,39
24348,21,4,11,8,5,12,4,4,0,0,0,9,39
24349,22,4,11,8,2,3,0,4,1,0,0,39,39
24350,28,4,7,11,0,3,1,4,0,0,0,54,39
24351,26,4,7,11,4,12,3,4,1,0,0,39,39
24352,15,1,11,8,4,4,1,2,0,0,0,39,39
24353,1,4,15,9,4,8,3,4,0,0,0,19,26
24354,10,4,12,13,4,10,1,4,1,0,0,39,39
24355,40,4,7,11,0,13,1,4,0,0,0,39,39
24356,21,4,11,8,2,1,5,4,0,0,0,59,39
24357,50,4,9,12,2,10,0,4,1,0,0,39,39
24358,9,4,1,6,5,8,4,4,0,0,0,19,39
24359,4,4,11,8,4,7,3,4,1,0,0,39,39
24360,0,4,0,5,4,8,3,4,1,0,0,14,39
24361,14,4,11,8,2,3,0,4,1,0,0,39,26
24362,34,6,7,11,5,12,1,2,1,0,0,29,39
24363,12,4,9,12,2,4,0,4,1,0,0,39,39
24364,11,4,9,12,4,3,3,4,1,0,0,39,39
24365,15,4,7,11,2,10,0,4,1,0,0,44,39
24366,14,2,15,9,2,11,0,4,1,60,0,44,39
24367,9,4,15,9,2,6,0,4,1,0,0,39,39
24368,11,2,9,12,0,10,1,4,0,0,0,39,39
24369,23,4,12,13,4,10,1,4,0,0,0,39,39
24370,34,4,5,3,4,6,3,4,1,0,0,18,39
24371,45,4,15,9,2,14,0,2,1,0,0,19,39
24372,37,4,0,5,2,7,0,4,1,0,0,59,39
24373,38,4,11,8,5,8,1,4,0,0,0,15,39
24374,7,4,11,8,4,6,1,4,1,0,0,19,39
24375,10,4,12,13,4,1,3,4,1,0,0,44,39
24376,1,4,11,8,4,14,3,4,1,0,0,29,39
24377,5,4,9,12,4,10,1,0,0,110,0,39,39
24378,4,4,11,8,4,12,1,4,0,0,0,39,39
24379,27,6,15,9,2,12,0,1,1,0,0,78,30
24380,33,0,12,13,2,0,0,4,1,0,0,59,39
24381,21,4,9,12,2,10,0,4,1,0,0,39,39
24382,22,4,9,12,2,10,0,4,1,0,0,49,39
24383,10,4,11,8,2,3,0,4,1,0,0,39,39
24384,18,4,1,6,0,3,1,2,1,0,0,39,39
24385,34,4,15,9,2,3,0,4,1,0,55,59,39
24386,43,4,15,9,2,8,0,4,1,0,0,39,39
24387,45,0,15,9,2,0,0,4,1,95,0,39,39
24388,21,4,11,8,2,7,0,4,1,0,0,39,39
24389,20,4,15,9,5,6,1,2,1,0,0,34,39
24390,26,4,15,9,0,1,3,4,0,0,0,39,39
24391,32,7,15,9,0,1,4,4,0,0,0,49,39
24392,0,4,0,5,4,8,3,4,0,0,0,24,39
24393,15,4,11,8,4,8,1,4,1,0,0,59,39
24394,6,4,9,12,4,10,1,4,0,0,0,37,39
24395,11,4,9,12,2,10,0,4,1,0,50,39,39
24396,66,5,9,12,2,4,0,4,1,0,80,54,39
24397,8,4,9,12,4,1,3,4,0,0,0,39,39
24398,25,4,9,12,2,4,0,4,1,0,19,59,39
24399,29,2,1,6,4,8,1,4,1,0,0,39,39
24400,12,4,9,12,4,10,1,3,0,0,0,49,39
24401,27,4,12,13,2,4,0,4,1,0,0,44,39
24402,43,6,14,14,2,12,0,4,1,0,0,44,39
24403,13,2,8,10,0,11,4,0,0,0,0,39,39
24404,7,4,15,9,4,12,3,4,0,0,0,16,39
24405,0,4,0,5,4,8,3,4,0,0,0,9,39
24406,59,0,1,6,6,0,2,4,0,0,0,15,39
24407,14,4,7,11,4,13,3,4,0,0,0,39,39
24408,35,4,15,9,2,3,0,4,1,0,0,39,39
24409,22,4,9,12,4,4,3,1,0,0,0,34,39
24410,56,5,9,12,2,12,0,4,1,0,0,49,39
24411,21,4,11,8,4,8,4,2,0,0,0,23,39
24412,31,4,11,8,0,8,1,2,0,0,0,19,39
24413,43,4,0,5,6,12,1,4,0,0,0,39,39
24414,9,4,11,8,4,14,1,4,1,0,0,39,39
24415,3,4,11,8,4,8,2,4,1,0,0,39,39
24416,37,7,10,15,4,4,1,4,0,0,0,39,39
24417,33,2,11,8,2,8,0,2,1,0,0,39,39
24418,3,4,15,9,4,1,3,4,0,0,0,39,39
24419,6,4,15,9,4,1,2,2,1,0,0,21,39
24420,18,4,8,10,2,3,0,4,1,0,0,39,39
24421,26,4,0,5,4,7,1,2,1,0,0,39,39
24422,33,4,11,8,2,1,0,4,1,0,0,31,39
24423,41,4,3,1,5,5,1,2,1,0,0,49,39
24424,38,7,7,11,0,1,3,1,1,0,0,39,39
24425,12,4,9,12,2,4,0,4,1,0,0,44,39
24426,30,4,15,9,0,7,1,4,0,0,0,39,39
24427,22,4,11,8,2,10,5,2,0,0,0,39,39
24428,46,2,11,8,2,1,5,4,0,0,0,34,39
24429,10,4,11,8,4,14,1,4,1,0,0,59,39
24430,45,0,1,6,0,0,1,2,0,0,0,39,39
24431,21,4,15,9,4,4,3,4,0,0,0,39,39
24432,8,4,11,8,4,6,1,4,1,0,0,64,39
24433,14,4,11,8,2,8,0,4,1,0,0,51,26
24434,23,1,15,9,4,1,3,4,0,0,0,39,39
24435,25,4,10,15,4,10,1,4,1,0,0,49,39
24436,35,4,11,8,2,12,0,4,1,0,0,39,39
24437,29,4,9,12,2,1,0,4,1,0,0,39,39
24438,14,4,15,9,5,8,4,4,0,0,0,49,26
24439,16,4,11,8,0,8,4,4,0,0,0,39,39
24440,41,4,11,8,4,1,4,4,0,0,0,39,39
24441,35,2,11,8,0,13,4,4,1,78,0,35,39
24442,8,6,9,12,4,4,1,4,1,108,0,34,39
24443,37,4,9,12,2,12,0,4,1,0,0,39,39
24444,29,4,12,13,2,1,0,4,1,0,40,59,39
24445,11,4,11,8,2,3,0,4,1,0,0,39,39
24446,7,6,5,3,2,3,0,4,1,0,0,39,39
24447,22,4,9,12,4,4,1,4,0,0,0,39,39
24448,43,1,15,9,2,13,0,4,1,0,0,39,39
24449,5,4,11,8,4,8,4,4,0,0,0,39,39
24450,10,4,9,12,4,4,3,4,0,0,0,39,39
24451,18,4,9,12,2,12,0,4,1,0,0,44,39
24452,30,4,9,12,2,10,0,4,1,0,0,49,39
24453,16,6,9,12,2,10,5,4,0,0,0,49,39
24454,23,5,9,12,2,4,0,4,1,0,0,44,39
24455,21,4,9,12,2,4,0,4,1,81,0,39,39
24456,9,4,7,11,5,3,1,3,0,0,0,39,39
24457,37,6,9,12,2,12,0,4,1,0,0,49,39
24458,22,4,9,12,2,7,0,4,1,0,0,39,0
24459,43,4,5,3,0,7,1,4,1,0,0,39,39
24460,15,4,12,13,4,4,1,4,0,0,0,39,39
24461,2,7,15,9,4,1,3,4,0,0,0,14,39
24462,32,0,11,8,2,0,0,4,1,0,0,59,39
24463,14,4,1,6,4,1,4,4,0,0,0,47,39
24464,12,4,11,8,5,12,4,4,0,0,0,24,39
24465,22,4,11,8,4,12,4,2,0,0,0,39,39
24466,25,4,12,13,2,12,0,4,1,112,0,49,0
24467,9,4,11,8,0,8,4,4,0,0,0,34,39
24468,10,4,8,10,4,4,3,4,1,0,0,39,39
24469,35,4,6,4,6,1,4,4,0,0,0,39,39
24470,33,2,15,9,0,8,4,2,0,0,0,39,39
24471,34,4,11,8,2,7,0,4,1,0,0,44,39
24472,34,1,11,8,2,1,0,4,1,0,0,39,39
24473,23,4,11,8,2,12,0,4,1,0,0,39,39
24474,44,4,5,3,6,5,1,2,1,0,0,39,39
24475,18,4,11,8,0,3,4,4,1,0,0,39,39
24476,24,0,11,8,0,0,1,2,0,0,0,27,39
24477,14,4,12,13,2,4,0,4,1,0,0,39,39
24478,26,4,11,8,2,3,0,4,1,0,51,39,39
24479,3,4,11,8,4,6,3,4,1,0,0,39,39
24480,18,4,15,9,5,3,1,4,1,0,0,39,39
24481,13,4,15,9,2,12,0,4,1,0,35,44,39
24482,25,6,14,14,2,10,0,4,1,0,50,39,39
24483,34,4,11,8,2,6,0,4,1,0,0,39,39
24484,22,5,12,13,0,4,1,1,1,0,0,95,24
24485,52,6,6,4,2,5,0,4,1,0,0,24,39
24486,46,0,6,4,2,0,0,4,1,81,0,39,39
24487,12,1,15,9,4,1,4,2,0,27,0,39,39
24488,4,4,15,9,4,12,3,4,1,0,0,19,39
24489,7,4,9,12,4,13,1,4,1,0,0,54,39
24490,38,4,11,8,2,8,0,2,1,0,0,39,39
24491,25,6,11,8,2,3,0,4,1,0,0,44,39
24492,31,4,1,6,2,8,5,4,0,0,0,39,39
24493,14,4,9,12,4,13,1,4,0,0,0,41,39
24494,35,4,8,10,2,4,0,4,1,0,0,39,39
24495,13,4,15,9,4,8,1,4,0,0,0,39,39
24496,12,4,11,8,4,3,1,4,1,0,0,39,39
24497,15,4,15,9,2,6,0,4,1,0,0,39,39
24498,30,4,15,9,2,10,0,4,1,98,0,39,39
24499,39,4,6,4,2,3,0,4,1,0,0,39,39
24500,23,4,15,9,2,14,0,4,1,0,0,39,39
24501,3,4,15,9,4,10,3,4,0,0,0,9,39
24502,19,4,15,9,5,3,1,4,1,0,0,39,39
24503,28,4,9,12,4,10,1,4,1,0,0,39,39
24504,21,4,6,4,2,1,0,4,1,0,0,39,39
24505,43,7,14,14,2,10,0,4,1,0,0,39,39
24506,53,6,12,13,2,4,0,2,1,0,0,39,39
24507,4,4,15,9,4,8,3,4,0,0,0,29,39
24508,40,4,11,8,6,1,1,4,0,0,0,39,39
24509,16,4,11,8,2,7,0,4,1,0,0,47,39
24510,20,4,11,8,2,3,0,4,1,0,51,49,39
24511,33,6,14,14,2,4,0,4,1,122,0,49,39
24512,51,4,15,9,2,12,0,4,1,0,79,54,39
24513,11,4,1,6,2,1,5,4,0,0,0,39,26
24514,15,4,15,9,2,3,0,4,1,0,0,39,39
24515,13,4,14,14,0,10,1,4,1,104,0,49,39
24516,1,4,1,6,4,6,3,4,1,0,0,29,39
24517,28,4,15,9,0,10,4,4,0,0,0,19,39
24518,5,4,11,8,4,1,4,4,0,0,0,39,26
24519,21,4,9,12,4,7,1,4,0,0,0,7,39
24520,20,4,8,10,0,10,1,4,0,0,0,39,39
24521,6,4,9,12,4,5,1,4,1,0,0,39,39
24522,42,4,5,3,2,3,0,4,1,0,0,39,39
24523,31,5,14,14,2,10,0,4,1,112,0,39,39
24524,36,5,15,9,2,4,0,4,1,112,0,49,39
24525,1,4,11,8,4,1,3,4,1,0,0,24,39
24526,13,4,9,12,4,12,1,4,0,0,0,39,26
24527,33,4,15,9,2,12,0,4,1,0,0,44,39
